fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"I had been on the hook for a year so it never dawned on me to put someone else. Let me tell u smthn, Ari did it & sent it RIGHT back. Added all these beautiful harmonies & runs. Never over does it. Just ALWAYS gets it right. I fell in love. I called her screaming. OMG. ",270,57,1,39,17,1,0,0,0,1,,"{""NP"": {""NN#NN"": 1, ""CC"": 1, ""PDT#DT#JJ#NNS"": 1, ""NP#CC#NP"": 1, ""RB#NNS"": 1}, ""ADJP"": {""RB"": 2}, ""S"": {""NP#ADJP"": 2, ""NP#ADVP#VP"": 1, ""S#,#NP#VP#."": 1, ""VP#."": 2}, ""VP"": {""VB#S"": 2, ""VBD#PP#S"": 1, ""VBN#PP#SBAR"": 1, ""VBD#VP"": 1, ""VBP#ADVP"": 1, ""VBD#SBAR"": 1, ""VBD#NP#SBAR"": 1, ""VBN#NP"": 1, ""VBZ"": 1, ""VBZ#S"": 1, ""VBD#PP"": 1, ""VBD#NP"": 1, ""VB"": 1}, ""SBAR"": {""IN#S"": 1, ""S"": 2}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""ADVP#ADVP#VP#NP#."": 1}}",0.044,0.78,0.176,"{""O"": 12, ""V"": 15, ""P"": 7, ""D"": 3, ""N"": 6, ""R"": 8, "","": 9, ""^"": 1, ""&"": 2, ""X"": 1, ""A"": 1, ""!"": 1}"
"Ive had  for over a year. The day Ari came by my studio I played her what I did on  (which comes out next week ) and she offered to get on smthn for . I couldnt think of anything that would match us. When she left, Jean said: BED!!! We all started SCREAMING!!!",260,54,1,37,17,1,0,0,0,3,😍:1,"{""NP"": {""DT#NN#NN"": 1, ""JJ#NN"": 1, ""VB"": 1, ""NP#PP#SBAR"": 1, ""DT"": 1}, ""PP"": {""IN#PP"": 1, ""IN"": 1}, ""VP"": {""VBD#PP"": 1, ""VBD#PRT"": 1, ""VBD#NP#SBAR"": 1, ""VBD#PP#SBAR"": 1, ""VBZ#PRT#NP"": 1, ""VB#PP#PP"": 1, ""VBD#S"": 1, ""MD#VP"": 1, ""VBP#NP"": 1, ""VBD"": 2, ""VB#S"": 1, ""VBD#:#S"": 1}, ""S"": {""S#PRN#CC#S#."": 1, ""NP#NP"": 1, ""SBAR#,#NP#VP"": 1}, ""ROOT"": {""SINV"": 1}, ""WHNP"": {""WP"": 1, ""WDT"": 2}, ""PRT"": {""RP"": 2}, ""SBAR"": {""WHNP#S"": 3, ""S"": 1, ""WHADVP#S"": 1}, ""PRN"": {""-LRB-#SBAR#-RRB-"": 1}, ""WHADVP"": {""WRB"": 1}, ""SINV"": {""S#VP#NP"": 1}}",0.085,0.87,0.045,"{""L"": 1, ""V"": 15, ""P"": 9, ""D"": 5, ""N"": 7, "","": 9, ""^"": 2, ""O"": 9, ""T"": 1, ""A"": 1, ""&"": 1, ""R"": 1}"
 is out everywhere NOW!!!,25,4,1,2,16,1,1,0,0,1,,"{""ADVP"": {""IN#RB"": 1}, ""VP"": {""VBZ#ADVP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""R"": 3, "","": 1}"
Its an album title,18,4,1,2,1,1,0,0,0,0,,"{""NP"": {""DT#NN#NN"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""D"": 1, ""N"": 2}"
"Working on another surprise 4 the KINGDOM who TF is READY?!??!!??!! On another note, Im giving a stack  to the 1st person I see successfully guess the next line of . Thousand dollar sheets, waitin for you on some thousand dollar sheets. I got _____ on repeat.",259,47,7,26,0,1,0,0,0,1,🙈:1,"{""NP"": {""DT#NN#CD"": 1, ""DT#NNP"": 1, ""DT#JJ#NN"": 2, ""NP#VP"": 1, ""NP#,#NP"": 1, ""NP#SBAR"": 2, ""NNP#NN#NNS"": 1, ""DT#CD#NN#NNS"": 1, ""NP#PP#PP"": 1, ""NP#,#NP#."": 1}, ""PP"": {""IN"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBP#ADVP"": 1, ""VBZ#NP"": 1, ""VBG#PP#NP"": 1, ""VBP#NP"": 1, ""VBD#NP#PP"": 1}, ""S"": {""PP#NP#VP"": 1, ""S#VP#."": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.799,0.201,"{""V"": 7, ""P"": 8, ""D"": 7, ""N"": 12, ""O"": 4, ""A"": 3, "","": 6, ""L"": 1, ""R"": 1, ""^"": 2, ""$"": 1}"
"And then, you guys, Ive been so fkng busy this week so my  announcement keeps being inadvertently pushed back. cuz I rlly wanted to do it online to make it special. Im doing it by tmrw tho. Ugh! Sleep? Whats dat? They still do that? ",233,45,1,29,22,1,0,0,0,1,"😩:1,😘:5","{""NP"": {""NP#VP"": 1, ""NN#NN"": 1, ""DT"": 1}, ""VP"": {""VBZ"": 1, ""VBN#ADVP"": 1, ""VBG#ADVP#VP"": 1, ""VBZ#S"": 1, ""VBN#ADJP#NP#SBAR"": 1, ""VP#,#NP"": 1, ""VB#S"": 2, ""VB#NP#PP#S"": 1, ""ADVP#VBD#S"": 1, ""VBG#NP#PP"": 1, ""VB"": 1, ""VBP"": 1, ""VBP#NP"": 1}, ""ADJP"": {""RB#JJ"": 1, ""ADJP#JJ"": 1, ""JJ"": 1}, ""S"": {""CC#ADVP#,#NP#VP#."": 1, ""NP#ADJP"": 1, ""ADVP#NP#VP#."": 1, ""VP#."": 2, ""NP#ADVP#VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""PP"": {""NN"": 1}, ""FRAG"": {""NP#."": 1}}",0.075,0.869,0.056,"{""&"": 1, ""R"": 8, "","": 9, ""O"": 8, ""N"": 5, ""L"": 3, ""V"": 9, ""A"": 3, ""D"": 2, ""P"": 5, ""!"": 1}"
TOMORROW @ 8am EST  w|Ari plus  pre-order.  Im just so excited I cant even contain it. ,87,16,1,11,21,1,0,0,0,2,"💕:2,😢:1,😅:1","{""NP"": {""NNP#NNP#CD"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""PP"": {""CC#NP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBZ#RB#VP"": 1, ""VB#ADJP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""RB#RB#JJ#SBAR"": 1}}",0.0,0.807,0.193,"{""N"": 1, ""P"": 1, ""^"": 4, ""V"": 3, "","": 2, ""L"": 1, ""R"": 3, ""A"": 1, ""O"": 2}"
 8am EST w|the  PRE-ORDER  Im approving smthn for Ari right now. She comes first. Always & forever. Republic: dont panic. My baby will get what she needs in a cpl hours. Ugh! ,175,32,1,19,21,1,0,0,0,2,"😍:1,💕:1","{""NP"": {""CD"": 1, ""DT#NNP#NNP#NNP#NN"": 1, ""NP#VP"": 1, ""NNP#CC#NNP#."": 1, ""JJ#NN"": 1, ""NP#:#NP#."": 1, ""DT#NN#NNS"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VBG#NP#ADVP"": 1, ""VBP#NP"": 1, ""VBZ#ADVP"": 1, ""VBZ#PP"": 1, ""VB#SBAR"": 1, ""MD#VP"": 1, ""VB"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 2}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.091,0.829,0.08,"{""$"": 1, ""N"": 7, ""P"": 3, ""L"": 1, ""V"": 7, ""^"": 1, ""R"": 4, "","": 7, ""O"": 3, ""A"": 1, ""&"": 1, ""D"": 2, ""!"": 1}"
Na come OWWN guhrlll. 2 Chainz so country. I cant. ,51,10,1,6,21,1,0,0,1,0,"👀:1,😩:1","{""NP"": {""RB#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1, ""LST#VP#."": 1}, ""VP"": {""VBP#S"": 1, ""VBZ"": 1}, ""LST"": {""LS"": 1}}",0.0,1.0,0.0,"{""^"": 2, ""V"": 2, ""!"": 1, "","": 3, ""$"": 1, ""N"": 2, ""P"": 1, ""O"": 1}"
IG is buggin out today,22,5,1,3,17,1,0,0,0,0,,"{""PRT"": {""RP"": 1}, ""VP"": {""VBN#PRT#NP"": 1, ""VBZ#VP"": 1}}",0.0,1.0,0.0,"{""!"": 1, ""V"": 2, ""T"": 1, ""N"": 1}"
 video shoot yesterday!!!!! STAY DANGEROUS Sean Don Mustard Tity Boi (2 Chainz) ,80,12,1,6,17,1,1,4,0,1,😬:1,"{""NP"": {""JJ#NN#NN#NNS#NNP#NNPS#NNP#NNP#NNP#NNP#NNP"": 1, ""QP"": 1, ""NP#PRN"": 1}, ""QP"": {""CD#CD"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}, ""ROOT"": {""NP"": 1}}",0.425,0.575,0.0,"{""N"": 4, "","": 3, ""V"": 1, ""A"": 1, ""^"": 5, ""$"": 1}"
Whats ya favorite line on  yall?,32,6,1,3,16,1,0,0,0,1,,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VBD#NP#PP"": 1}}",0.0,0.625,0.375,"{""L"": 1, ""D"": 1, ""A"": 1, ""N"": 1, ""P"": 1, ""O"": 1, "","": 1}"
Im already scheduled to be in some of these places next year babe. The others Ill add.  ,88,17,1,11,16,1,0,0,1,1,"😘:1,💕:1","{""NP"": {""DT"": 1, ""DT#NNS"": 1, ""JJ#NN"": 1, ""NP#VP"": 1, ""DT#NNS#NN"": 1}, ""VP"": {""VB#PP#NP"": 1, ""ADVP#VBN#S"": 1, ""VBP"": 2}}",0.149,0.851,0.0,"{""L"": 2, ""R"": 1, ""V"": 3, ""P"": 3, ""D"": 3, ""N"": 4, ""A"": 1, "","": 2}"
I dont recall a thing ,22,5,1,3,15,1,0,0,1,0,😂:1,"{""VP"": {""VBP#VP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 2, ""D"": 1, ""N"": 1}"
Citi cardmembers get your presale tickets to the  tour now! Tix & more info at: ,80,15,1,12,15,1,0,0,1,1,,"{""NP"": {""NNP#NNS"": 1, ""PRP$#JJ#NNS"": 1, ""JJR#NN"": 1, ""NNP#CC#NP"": 1, ""NP#ADVP"": 1, ""NP#:"": 1}, ""ADVP"": {""IN"": 1}, ""VP"": {""VBP#NP#PP#ADVP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2, ""V"": 1, ""D"": 2, ""N"": 5, ""P"": 2, ""R"": 1, "","": 2, ""&"": 1, ""A"": 1}"
I wish I could ignore this but its the truth. Pls believe me when I say we havent announced all the countries yet & I will ABSOLUTELY be in  next year after Europe. You guys have ALWAYS shown love. Fora Temer ,209,41,1,27,22,1,0,0,1,1,"🙈:1,💕:3","{""NP"": {""DT"": 1, ""PRP$#JJ#NN"": 1, ""PDT#DT#NNS"": 1, ""SYM"": 1, ""JJ#NN"": 1, ""NP#SBAR"": 1, ""PRP#NNS"": 1, ""NP#VP"": 1}, ""PP"": {""CC#NP"": 1}, ""VP"": {""MD#VP"": 1, ""VBP#SBAR"": 1, ""VBP#S"": 1, ""VBP#NP#SBAR"": 1, ""VBD#NP#ADVP"": 1, ""VB#PP#PP"": 1, ""MD#ADVP#VP"": 1, ""VBN#NP"": 1, ""VBP#NP"": 1}, ""S"": {""NP#ADJP"": 1}, ""SBAR"": {""S"": 2, ""WHADVP#S"": 1}, ""ROOT"": {""SINV"": 1, ""NP"": 1}, ""WHADVP"": {""WRB"": 1}, ""ADJP"": {""JJ"": 1}, ""SINV"": {""S#VP#NP#."": 1}}",0.039,0.692,0.269,"{""O"": 8, ""V"": 12, ""&"": 2, ""L"": 1, ""D"": 3, ""N"": 5, "","": 3, ""R"": 4, ""P"": 2, ""A"": 1, ""^"": 2, ""G"": 1}"
"Omg THANK YOU BRAZIL, FINLAND, DR, T&T, The Bahamas, Nigeria, Lithuania, Barbados!!!!!!          ft Lil Wayne WEEZY F",117,17,1,8,21,1,0,1,1,1,,"{""NP"": {""NNP#NNP#NNPS#NNP#,#NNP#,#NNP#,#NNP#,"": 1, ""DT#NNPS"": 1, ""NNP#,#NNP#,#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""NP#,#NP"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.773,0.227,"{""!"": 1, ""V"": 2, ""O"": 1, ""^"": 12, "","": 8, ""D"": 1}"
"Yes, Im performing  on the  cuz I rlly did prophecy every single word. My fans asked. They will receive. Its craaaaaaazzzzzzyyyyyyyyyy in here. *keisha voice* haha! Love ha! ",174,28,1,16,20,1,1,0,0,2,"🙏:2,🏽:2","{""INTJ"": {""UH"": 1}, ""NP"": {""ADJP#JJ#NN"": 1, ""NP#SBAR"": 1, ""PRP$#NNS"": 1, ""RB"": 1, ""NP#PP#."": 1}, ""ADJP"": {""RB#DT"": 1}, ""VP"": {""VBD#NP"": 1, ""VBG#PP"": 1, ""VB#S"": 1, ""VBD"": 1, ""VB"": 1, ""MD#VP"": 1, ""VBP"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""INTJ#,#VP#."": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 1}, ""X"": {""SYM"": 2}, ""FRAG"": {""X#NP"": 2, ""FRAG#:#FRAG#."": 1}}",0.0,0.641,0.359,"{""!"": 3, "","": 9, ""L"": 2, ""V"": 6, ""P"": 3, ""D"": 3, ""O"": 2, ""R"": 2, ""N"": 4, ""A"": 2, ""^"": 1}"
,0,0,0,0,20,1,0,0,1,0,"🙏:7,🏽:7",{},0.0,0.0,0.0,{}
 theres still hope babe!,24,4,1,1,19,1,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1}, ""S"": {""NP#ADVP#VP#."": 1}}",0.0,0.484,0.516,"{""L"": 1, ""R"": 1, ""V"": 1, ""N"": 1, "","": 1}"
She up early doing the most today ,34,7,1,4,19,1,0,0,0,0,😭:1,"{""NP"": {""DT#JJS"": 1, ""S"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""ADVP#VBG#NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""R"": 1, ""A"": 2, ""V"": 1, ""D"": 1, ""N"": 1}"
I see no lies!!!!! ,19,4,1,3,18,1,0,0,1,0,😂:1,"{""NP"": {""DT#JJ#NN"": 1}, ""VP"": {""VBP#NP"": 1}}",0.627,0.373,0.0,"{""O"": 1, ""V"": 1, ""D"": 1, ""N"": 1, "","": 1}"
I do mixtape songs on every tour baby,37,8,1,5,18,1,0,0,1,0,,"{""NP"": {""JJ#NNS"": 1, ""DT#NN#NN"": 1}, ""VP"": {""VBP#NP#PP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 1, ""N"": 4, ""P"": 1, ""D"": 1}"
" smell like money when Im down there, dats some NIC shit ",57,11,1,8,18,1,0,0,0,1,😻:1,"{""NP"": {""JJ#NN"": 1, ""RB"": 1, ""DT#NNP#NN"": 1, ""NP#NP"": 1, ""NP#,#NP"": 1}, ""WHADVP"": {""WRB"": 1}, ""PRT"": {""RP"": 1}, ""ADJP"": {""JJ#PRT"": 1}, ""FRAG"": {""ADJP"": 1}, ""SBAR"": {""WHADVP#FRAG"": 1}, ""VP"": {""VBP#NP#SBAR"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.238,0.596,0.166,"{""V"": 1, ""P"": 1, ""N"": 2, ""R"": 3, ""L"": 2, "","": 1, ""D"": 1, ""^"": 1}"
,0,0,0,0,17,1,0,0,1,0,"🙏:1,🏽:1",{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,0,0,1,0,😍:3,{},0.0,0.0,0.0,{}
I am. In a cpl more hours. Im getting ready for a video shoot for  w| STAY DANGEROUS Sean Don Tity Boi (2 Chainz) ,114,24,1,17,17,1,0,3,1,1,🔥:1,"{""NP"": {""JJR#NNS"": 1, ""NP#NP"": 1, ""DT#JJ#NN"": 1, ""ADJP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""QP"": 1, ""NP#PRN"": 1}, ""VP"": {""VBP"": 1, ""VBG#NP"": 1, ""VB#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""PP#."": 1}, ""ADJP"": {""JJ#PP"": 1}, ""QP"": {""CD#CD"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}}",0.233,0.673,0.094,"{""O"": 2, ""V"": 3, "","": 4, ""P"": 3, ""D"": 2, ""N"": 5, ""A"": 3, ""L"": 1, ""^"": 4, ""$"": 1}"
And  comes with the  pre-order on Thursday  ,44,7,1,4,17,1,0,0,1,3,😊:1,"{""VP"": {""VBZ#PP"": 1}, ""FRAG"": {""CC#S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""&"": 1, ""V"": 1, ""P"": 2, ""D"": 1, ""N"": 1, ""^"": 1}"
Merch is here!!!!!!!!!   ,25,3,2,1,16,1,0,0,1,2,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADVP#ADJP"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""V"": 1, ""R"": 1, "","": 1}"
Without a shadow of a fkng doubt ,33,7,1,4,16,1,0,0,1,0,"💪:1,🏽:1,😅:1,😘:1,🔥:4","{""NP"": {""DT#VBG#NN"": 1}, ""ROOT"": {""PP"": 1}}",0.385,0.615,0.0,"{""P"": 2, ""D"": 2, ""N"": 2, ""A"": 1}"
"Ill be doing a full set of  & older material so I guess, yes, if youd like to think of it like that. My fans AND his fans will get exactly wtf they came for and THEN SOME! Ill just leave it at that. Cuz this tour &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; like yall rlly have no fkng idea ",311,55,1,44,16,1,0,0,1,1,"👅:1,🙈:1,🔥:1","{""NP"": {""DT#JJ#NN"": 2, ""JJR#NN"": 1, ""CC#NX"": 1, ""DT"": 2, ""PRP$#NNS"": 2, ""NP#CC#NP"": 2, ""RB#NN"": 1, ""NP#SBAR"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NN#NN"": 1, ""JJ#NN"": 1}, ""VP"": {""VBP"": 1, ""VB#PP#PP"": 1, ""VBP#S"": 1, ""VBG#NP#SBAR"": 1, ""VBP#VP"": 1, ""VBD#PP"": 1, ""MD#VP"": 1, ""VBP#NP#PP"": 1, ""VBP#NP"": 1, ""VB#NP#SBAR"": 1}, ""S"": {""NP#ADVP#VP#."": 1}, ""SBAR"": {""IN#S"": 2, ""S"": 1, ""NP#IN#S"": 1}, ""NX"": {""NP#SBAR"": 1, ""NX#PRN"": 1}, ""INTJ"": {""UH"": 1}, ""PRN"": {"",#INTJ#,"": 1}, ""PP"": {""IN"": 1}}",0.197,0.646,0.157,"{""L"": 3, ""V"": 10, ""D"": 6, ""A"": 3, ""N"": 6, ""P"": 10, ""&"": 3, ""O"": 7, "","": 5, ""!"": 2, ""R"": 4, ""G"": 1}"
"I said: dont panic, keep the faith n*gga! Bigs bitch ",53,10,1,5,16,1,0,0,0,1,,"{""NP"": {""DT#NN#NN"": 1}, ""VP"": {""VB"": 1, ""VB#NP#FRAG"": 1, ""VP#,#VP"": 1, ""VBD#:#S"": 1}, ""X"": {""SYM"": 1}, ""FRAG"": {""X#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.244,0.385,0.372,"{""O"": 1, ""V"": 4, "","": 3, ""D"": 1, ""N"": 3, ""^"": 1}"
,0,0,0,0,16,1,0,0,1,0,😂:3,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,0,😭:3,{},0.0,0.0,0.0,{}
Yall said yall was READY!!!!!!!! ,33,5,1,4,15,1,0,0,1,0,😂:13,"{""ADJP"": {""NNP#JJ"": 1}, ""VP"": {""VBD#ADJP"": 1, ""VBD#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""O"": 2, ""V"": 2, ""A"": 1, "","": 1}"
,0,0,0,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,0,0,1,0,🙈:1,{},0.0,0.0,0.0,{}
 Thursday  in 15 mins.  ,24,4,1,2,15,1,1,0,0,3,,"{""NP"": {""CD"": 1}, ""VP"": {""VBZ"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""P"": 1, ""$"": 1, ""N"": 1, "","": 1}"
Use the hashtag for your questions. ,36,6,1,4,15,1,0,0,0,0,👀:1,"{""NP"": {""PRP$#NNS"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 2, ""N"": 2, ""P"": 1, "","": 1}"
Live in 30 more mins,20,5,1,5,15,1,0,0,0,0,,"{""NP"": {""CD#JJR#NNS"": 1}, ""VP"": {""VB#PP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""P"": 1, ""$"": 1, ""A"": 1, ""N"": 1}"
Not done announcing dates for the rest of the world yet yall  ,62,12,1,9,15,1,0,0,1,1,"😊:1,😘:1","{""NP"": {""CD#NNS"": 1}, ""ADVP"": {""RB#NP#PP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""FRAG"": {""RB#ADVP#ADJP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""R"": 2, ""V"": 2, ""N"": 3, ""P"": 2, ""D"": 2, ""O"": 1}"
Announcing ATL date next week ,30,5,1,4,15,1,0,0,0,1,,"{""NP"": {""NNP#NN"": 1, ""JJ#NN"": 1}, ""VP"": {""VBG#NP#NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""^"": 1, ""N"": 2, ""A"": 1}"
I can't wait to see you all on the NICKIHNDRXX TOUR with FUTURE/FREEBANDZ!  Presale starts 6/12 at 10am local time. Public on sale 6/15Get more info here:,154,28,2,19,15,1,1,1,1,0,🔥:3,"{""NP"": {""DT#NNP#NNP"": 1, ""CD"": 2, ""RB#JJ#NN"": 1, ""JJR#NN"": 1}, ""PP"": {""DT#IN#NP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#S"": 1, ""MD#RB#VP"": 1, ""VBZ#NP#NP"": 1, ""VBZ#NP#ADVP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,1.0,0.0,"{""O"": 2, ""V"": 4, ""P"": 5, ""D"": 2, ""^"": 2, ""N"": 5, "","": 3, ""$"": 3, ""A"": 3, ""R"": 1}"
,0,0,0,0,0,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Dont worry. Im gonna go live when she gets here for like 30 seconds.,68,14,1,11,20,1,0,0,0,0,,"{""NP"": {""NP#VP"": 1, ""CD#NNS"": 1}, ""VP"": {""VBP"": 1, ""VB"": 1, ""VBG#S"": 1, ""VBZ#PP"": 1, ""VBP#SBAR"": 1}, ""WHADVP"": {""WRB"": 1}, ""PP"": {""ADVP#IN#IN#NP"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.0,0.71,0.29,"{""V"": 5, "","": 2, ""L"": 1, ""R"": 3, ""O"": 1, ""P"": 1, ""A"": 1, ""$"": 1, ""N"": 1}"
Ugh!!! Her mind!!!! ,20,3,1,1,20,1,0,0,1,0,,"{""NP"": {""PRP$#NN#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#S"": 1}}",0.665,0.335,0.0,"{""!"": 1, "","": 2, ""D"": 1, ""N"": 1}"
Lemme fkn tell yall smthn. This wtf we NOT gon do. Block me back bitch  and who wrote blacki Minaj? I just wanna talk ,118,24,1,16,19,1,0,0,1,0,"🙃:3,😒:1","{""NP"": {""JJ#NN"": 1, ""NP#SBAR"": 1, ""JJ#NNS"": 1, ""NP#CC#SBAR"": 1}, ""VP"": {""VB#NP#ADVP#VP"": 1, ""VBG"": 1, ""VBP#S"": 1, ""VBP"": 1, ""VBD#NP"": 1, ""VB"": 1, ""ADVP#VBP#S"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""SQ"": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}, ""WHNP"": {""WP"": 1}, ""SQ"": {""MD#NP#VP#."": 1}}",0.27,0.651,0.078,"{""L"": 1, ""V"": 8, ""O"": 5, ""N"": 2, "","": 3, ""D"": 1, ""!"": 1, ""R"": 3, ""&"": 1, ""^"": 2}"
"Im good luv, enjoy ",19,4,1,3,19,1,0,0,1,0,😩:1,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VB#NP#,#VB"": 1}}",0.0,0.247,0.753,"{""L"": 1, ""A"": 1, ""N"": 1, "","": 1, ""V"": 1}"
Bitch whet? ,12,2,1,0,19,1,0,0,1,0,,"{""SQ"": {""VP#."": 1}, ""ROOT"": {""SQ"": 1}}",0.792,0.208,0.0,"{""N"": 2, "","": 1}"
Bitch WE? Who said deh????? ,28,5,1,3,19,1,0,0,1,0,😂:1,"{""NP"": {""NNP#NNP#."": 1, ""NN#NNS"": 1}, ""ROOT"": {""NP"": 1, ""SBARQ"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBD#NP"": 1}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ"": 1}}",0.543,0.457,0.0,"{""N"": 1, ""O"": 2, "","": 2, ""V"": 1, ""!"": 1}"
AYO ARIANA!!!!!!! Im on set! Whats GOOD?!??!?!?!!?!?????? ,58,7,1,4,19,1,0,0,0,0,"🙈:1,😅:1","{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#PP#."": 1, ""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""!"": 1, ""^"": 1, "","": 3, ""L"": 2, ""P"": 1, ""N"": 1, ""A"": 1}"
Favorite Album Cover? Take the poll.,36,6,1,2,17,1,0,0,0,0,,"{""NP"": {""NNP#NNP#NNP#."": 1}, ""ROOT"": {""NP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.625,0.375,"{""A"": 1, ""N"": 3, "","": 2, ""V"": 1, ""D"": 1}"
Ok u know tf what? Yes I do!,28,8,1,7,2,1,0,0,1,0,,"{""NP"": {""NN#NN"": 1, ""WP"": 1}, ""VP"": {""VBP#VP"": 1, ""VBP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}}",0.0,0.435,0.565,"{""!"": 3, ""O"": 3, ""V"": 2, "","": 2}"
"Yall, say the name of the song wit these lines plz ",51,11,1,8,2,1,0,0,1,0,,"{""VP"": {""VB"": 1, ""VP#,#VP#NP"": 1}, ""NP"": {""DT#NN#NN"": 1, ""DT#NNS#NN"": 1}}",0.0,0.885,0.115,"{""O"": 1, "","": 1, ""V"": 2, ""D"": 3, ""N"": 3, ""P"": 2}"
" If youve been with me since day 1, spit the Naomi line from the mixtape days ",78,16,1,12,2,1,0,0,1,1,"👀:1,😘:1","{""NP"": {""NN#CD"": 1, ""NP#VP"": 1, ""DT#NNP#NN"": 1, ""DT#JJ#NNS"": 1}, ""VP"": {""VBN#PP#PP"": 1, ""VBP#NP#PP"": 1}, ""S"": {""NP#,#VP"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""SBAR"": 1}}",0.0,1.0,0.0,"{""P"": 4, ""L"": 1, ""V"": 2, ""O"": 1, ""N"": 4, ""$"": 1, "","": 1, ""D"": 2, ""^"": 1}"
 ,1,0,1,0,23,1,1,0,0,1,"👅:1,🎀:1",{},0.0,0.0,0.0,{}
